1846-07-01,24.855,1.778,Varamin,Iran,36.17N,51.71E
1846-08-01,24.088,1.594,Varamin,Iran,36.17N,51.71E
1846-09-01,20.359,1.7690000000000001,Varamin,Iran,36.17N,51.71E
1846-10-01,14.005999999999998,2.019,Varamin,Iran,36.17N,51.71E
1846-11-01,6.9769999999999985,1.8519999999999999,Varamin,Iran,36.17N,51.71E
1846-12-01,6.2029999999999985,2.041,Varamin,Iran,36.17N,51.71E
1847-01-01,1.2519999999999998,5.1979999999999995,Varamin,Iran,36.17N,51.71E
1847-02-01,5.1979999999999995,2.189,Varamin,Iran,36.17N,51.71E
1847-03-01,5.04,2.201,Varamin,Iran,36.17N,51.71E
1847-04-01,11.762,1.693,Varamin,Iran,36.17N,51.71E
1847-05-01,15.73,1.504,Varamin,Iran,36.17N,51.71E
1847-06-01,21.851999999999997,1.84,Varamin,Iran,36.17N,51.71E
1847-07-01,26.059,1.5819999999999999,Varamin,Iran,36.17N,51.71E
1847-08-01,24.078000000000003,1.624,Varamin,Iran,36.17N,51.71E
1847-09-01,21.792,1.601,Varamin,Iran,36.17N,51.71E
1847-10-01,14.464,1.788,Varamin,Iran,36.17N,51.71E
1847-11-01,8.764999999999999,1.847,Varamin,Iran,36.17N,51.71E
1847-12-01,-0.4560000000000004,1.9969999999999999,Varamin,Iran,36.17N,51.71E
1848-01-01,-0.6800000000000002,1.9869999999999999,Varamin,Iran,36.17N,51.71E
1848-02-01,1.715,1.935,Varamin,Iran,36.17N,51.71E
1848-03-01,5.933999999999998,1.56,Varamin,Iran,36.17N,51.71E
1848-04-01,11.225,1.4680000000000002,Varamin,Iran,36.17N,51.71E
1848-05-01,16.909000000000002,1.4669999999999999,Varamin,Iran,36.17N,51.71E
1848-06-01,21.991999999999997,1.815,Varamin,Iran,36.17N,51.71E
1848-07-01,24.924,2.019,Varamin,Iran,36.17N,51.71E
1848-08-01,24.331999999999997,1.5819999999999999,Varamin,Iran,36.17N,51.71E
1848-09-01,19.661,1.361,Varamin,Iran,36.17N,51.71E
1848-10-01,14.384,1.273,Varamin,Iran,36.17N,51.71E
1848-11-01,9.009,1.6580000000000001,Varamin,Iran,36.17N,51.71E
1848-12-01,1.4129999999999998,1.8259999999999998,Varamin,Iran,36.17N,51.71E
1849-01-01,1.642,2.613,Varamin,Iran,36.17N,51.71E
1849-02-01,3.165,1.7830000000000001,Varamin,Iran,36.17N,51.71E
1849-03-01,5.992000000000001,1.983,Varamin,Iran,36.17N,51.71E
1849-04-01,10.831,1.834,Varamin,Iran,36.17N,51.71E
1849-05-01,16.907,1.202,Varamin,Iran,36.17N,51.71E
1849-06-01,21.329,1.611,Varamin,Iran,36.17N,51.71E
1849-07-01,25.113000000000003,1.11,Varamin,Iran,36.17N,51.71E
1849-08-01,24.487,1.237,Varamin,Iran,36.17N,51.71E
1849-09-01,19.723,1.4669999999999999,Varamin,Iran,36.17N,51.71E
1849-10-01,14.904000000000002,1.3359999999999999,Varamin,Iran,36.17N,51.71E
1849-11-01,8.155,1.8559999999999999,Varamin,Iran,36.17N,51.71E
1849-12-01,3.641,1.669,Varamin,Iran,36.17N,51.71E
1850-01-01,0.6979999999999997,1.74,Varamin,Iran,36.17N,51.71E
1850-02-01,3.034,1.704,Varamin,Iran,36.17N,51.71E
1850-03-01,6.308,2.572,Varamin,Iran,36.17N,51.71E
1850-04-01,9.693,1.669,Varamin,Iran,36.17N,51.71E
1850-05-01,15.057,1.311,Varamin,Iran,36.17N,51.71E
1850-06-01,20.718000000000004,1.218,Varamin,Iran,36.17N,51.71E
1850-07-01,25.42,1.127,Varamin,Iran,36.17N,51.71E
1850-08-01,23.98,1.395,Varamin,Iran,36.17N,51.71E
1850-09-01,20.125,1.227,Varamin,Iran,36.17N,51.71E
1850-10-01,13.695,1.518,Varamin,Iran,36.17N,51.71E
1850-11-01,8.443999999999999,2.0180000000000002,Varamin,Iran,36.17N,51.71E
1850-12-01,2.6019999999999994,1.5090000000000001,Varamin,Iran,36.17N,51.71E
1851-01-01,1.0339999999999998,1.587,Varamin,Iran,36.17N,51.71E
1851-02-01,2.869,1.484,Varamin,Iran,36.17N,51.71E
1851-03-01,6.0859999999999985,1.676,Varamin,Iran,36.17N,51.71E
1851-04-01,10.645999999999999,1.8940000000000001,Varamin,Iran,36.17N,51.71E
1851-05-01,19.919,1.5719999999999998,Varamin,Iran,36.17N,51.71E
1851-06-01,23.143,1.348,Varamin,Iran,36.17N,51.71E
1851-07-01,24.679000000000002,1.581,Varamin,Iran,36.17N,51.71E
1851-08-01,24.872,1.515,Varamin,Iran,36.17N,51.71E
1851-09-01,21.083000000000002,1.271,Varamin,Iran,36.17N,51.71E
