1877-05-01,8.478,0.752,Sheffield,United Kingdom,53.84N,1.36W
1877-06-01,14.559000000000001,1.663,Sheffield,United Kingdom,53.84N,1.36W
1877-07-01,14.751,0.514,Sheffield,United Kingdom,53.84N,1.36W
1877-08-01,14.526,0.47,Sheffield,United Kingdom,53.84N,1.36W
1877-09-01,10.882,0.35100000000000003,Sheffield,United Kingdom,53.84N,1.36W
1877-10-01,8.37,0.6859999999999999,Sheffield,United Kingdom,53.84N,1.36W
1877-11-01,6.0600000000000005,0.9790000000000001,Sheffield,United Kingdom,53.84N,1.36W
1877-12-01,3.4810000000000003,2.08,Sheffield,United Kingdom,53.84N,1.36W
1878-01-01,3.52,1.247,Sheffield,United Kingdom,53.84N,1.36W
1878-02-01,4.916,0.867,Sheffield,United Kingdom,53.84N,1.36W
1878-03-01,5.088,0.713,Sheffield,United Kingdom,53.84N,1.36W
1878-04-01,7.968999999999999,0.731,Sheffield,United Kingdom,53.84N,1.36W
1878-05-01,11.249,0.456,Sheffield,United Kingdom,53.84N,1.36W
1878-06-01,14.353,0.929,Sheffield,United Kingdom,53.84N,1.36W
1878-07-01,16.281,0.7240000000000001,Sheffield,United Kingdom,53.84N,1.36W
1878-08-01,15.814,0.519,Sheffield,United Kingdom,53.84N,1.36W
1878-09-01,12.945,0.48200000000000004,Sheffield,United Kingdom,53.84N,1.36W
1878-10-01,9.476,0.494,Sheffield,United Kingdom,53.84N,1.36W
1878-11-01,2.881,0.912,Sheffield,United Kingdom,53.84N,1.36W
1878-12-01,-1.2600000000000002,1.3719999999999999,Sheffield,United Kingdom,53.84N,1.36W
1879-01-01,-1.145,0.649,Sheffield,United Kingdom,53.84N,1.36W
1879-02-01,1.8940000000000001,0.633,Sheffield,United Kingdom,53.84N,1.36W
1879-03-01,4.038,0.45299999999999996,Sheffield,United Kingdom,53.84N,1.36W
1879-04-01,5.242999999999999,0.9690000000000001,Sheffield,United Kingdom,53.84N,1.36W
1879-05-01,8.504,0.882,Sheffield,United Kingdom,53.84N,1.36W
1879-06-01,12.97,0.46799999999999997,Sheffield,United Kingdom,53.84N,1.36W
1879-07-01,13.664000000000001,0.831,Sheffield,United Kingdom,53.84N,1.36W
1879-08-01,14.24,0.73,Sheffield,United Kingdom,53.84N,1.36W
1879-09-01,11.82,0.457,Sheffield,United Kingdom,53.84N,1.36W
1879-10-01,8.149,0.653,Sheffield,United Kingdom,53.84N,1.36W
1879-11-01,3.631,0.5589999999999999,Sheffield,United Kingdom,53.84N,1.36W
1879-12-01,-0.4040000000000004,0.7929999999999999,Sheffield,United Kingdom,53.84N,1.36W
1880-01-01,0.8939999999999999,0.8959999999999999,Sheffield,United Kingdom,53.84N,1.36W
1880-02-01,4.96,0.24600000000000002,Sheffield,United Kingdom,53.84N,1.36W
1880-03-01,5.506,0.6709999999999999,Sheffield,United Kingdom,53.84N,1.36W
1880-04-01,7.494,0.433,Sheffield,United Kingdom,53.84N,1.36W
1880-05-01,9.78,0.612,Sheffield,United Kingdom,53.84N,1.36W
1880-06-01,13.366,0.47,Sheffield,United Kingdom,53.84N,1.36W
1880-07-01,14.945,0.622,Sheffield,United Kingdom,53.84N,1.36W
1880-08-01,16.113,0.679,Sheffield,United Kingdom,53.84N,1.36W
1880-09-01,14.133,0.743,Sheffield,United Kingdom,53.84N,1.36W
1880-10-01,6.446000000000001,0.617,Sheffield,United Kingdom,53.84N,1.36W
1880-11-01,4.452,1.6580000000000001,Sheffield,United Kingdom,53.84N,1.36W
1880-12-01,3.6010000000000004,0.445,Sheffield,United Kingdom,53.84N,1.36W
1881-01-01,-2.264,0.644,Sheffield,United Kingdom,53.84N,1.36W
1881-02-01,2.001,0.743,Sheffield,United Kingdom,53.84N,1.36W
1881-03-01,4.2349999999999985,0.708,Sheffield,United Kingdom,53.84N,1.36W
1881-04-01,6.077000000000001,0.5489999999999999,Sheffield,United Kingdom,53.84N,1.36W
1881-05-01,11.184000000000001,0.297,Sheffield,United Kingdom,53.84N,1.36W
1881-06-01,13.332,0.71,Sheffield,United Kingdom,53.84N,1.36W
1881-07-01,15.986,0.6609999999999999,Sheffield,United Kingdom,53.84N,1.36W
1881-08-01,13.491,0.502,Sheffield,United Kingdom,53.84N,1.36W
1881-09-01,12.088,0.506,Sheffield,United Kingdom,53.84N,1.36W
1881-10-01,6.8,0.331,Sheffield,United Kingdom,53.84N,1.36W
1881-11-01,7.556,0.7120000000000001,Sheffield,United Kingdom,53.84N,1.36W
1881-12-01,2.637,0.831,Sheffield,United Kingdom,53.84N,1.36W
1882-01-01,4.027,0.907,Sheffield,United Kingdom,53.84N,1.36W
1882-02-01,5.318,0.542,Sheffield,United Kingdom,53.84N,1.36W
1882-03-01,6.924,0.49200000000000005,Sheffield,United Kingdom,53.84N,1.36W
1882-04-01,7.393,0.251,Sheffield,United Kingdom,53.84N,1.36W
1882-05-01,10.983,0.6,Sheffield,United Kingdom,53.84N,1.36W
1882-06-01,12.993,0.64,Sheffield,United Kingdom,53.84N,1.36W
1882-07-01,15.075,0.491,Sheffield,United Kingdom,53.84N,1.36W
1882-08-01,14.749,0.6990000000000001,Sheffield,United Kingdom,53.84N,1.36W
1882-09-01,11.759,0.405,Sheffield,United Kingdom,53.84N,1.36W
1882-10-01,9.054,0.28,Sheffield,United Kingdom,53.84N,1.36W
1882-11-01,4.552,0.679,Sheffield,United Kingdom,53.84N,1.36W
1882-12-01,1.875,0.518,Sheffield,United Kingdom,53.84N,1.36W
1883-01-01,3.137,0.315,Sheffield,United Kingdom,53.84N,1.36W
1883-02-01,5.053999999999999,0.975,Sheffield,United Kingdom,53.84N,1.36W
1883-03-01,1.6780000000000002,0.795,Sheffield,United Kingdom,53.84N,1.36W
1883-04-01,7.308,0.34700000000000003,Sheffield,United Kingdom,53.84N,1.36W
1883-05-01,10.191,0.466,Sheffield,United Kingdom,53.84N,1.36W
1883-06-01,13.413,0.478,Sheffield,United Kingdom,53.84N,1.36W
1883-07-01,14.411,0.61,Sheffield,United Kingdom,53.84N,1.36W
1883-08-01,14.937999999999999,0.57,Sheffield,United Kingdom,53.84N,1.36W
1883-09-01,12.794,0.298,Sheffield,United Kingdom,53.84N,1.36W
1883-10-01,8.746,0.31,Sheffield,United Kingdom,53.84N,1.36W
1883-11-01,4.941,0.426,Sheffield,United Kingdom,53.84N,1.36W
1883-12-01,3.557,0.753,Sheffield,United Kingdom,53.84N,1.36W
1884-01-01,5.1389999999999985,0.435,Sheffield,United Kingdom,53.84N,1.36W
1884-02-01,4.4830000000000005,0.48200000000000004,Sheffield,United Kingdom,53.84N,1.36W
1884-03-01,5.784,0.716,Sheffield,United Kingdom,53.84N,1.36W
1884-04-01,6.627000000000001,0.501,Sheffield,United Kingdom,53.84N,1.36W
1884-05-01,10.761,0.556,Sheffield,United Kingdom,53.84N,1.36W
1884-06-01,13.484000000000002,0.517,Sheffield,United Kingdom,53.84N,1.36W
1884-07-01,15.925999999999998,0.41700000000000004,Sheffield,United Kingdom,53.84N,1.36W
1884-08-01,16.611,0.5870000000000001,Sheffield,United Kingdom,53.84N,1.36W
1884-09-01,13.770999999999999,0.27,Sheffield,United Kingdom,53.84N,1.36W
1884-10-01,8.524,0.626,Sheffield,United Kingdom,53.84N,1.36W
1884-11-01,4.739,0.544,Sheffield,United Kingdom,53.84N,1.36W
1884-12-01,2.945,0.863,Sheffield,United Kingdom,53.84N,1.36W
1885-01-01,1.7479999999999998,0.62,Sheffield,United Kingdom,53.84N,1.36W
1885-02-01,4.77,0.585,Sheffield,United Kingdom,53.84N,1.36W
1885-03-01,4.002,0.315,Sheffield,United Kingdom,53.84N,1.36W
1885-04-01,7.1339999999999995,0.595,Sheffield,United Kingdom,53.84N,1.36W
1885-05-01,8.453,0.621,Sheffield,United Kingdom,53.84N,1.36W
1885-06-01,13.535,0.373,Sheffield,United Kingdom,53.84N,1.36W
1885-07-01,15.718,0.596,Sheffield,United Kingdom,53.84N,1.36W
1885-08-01,13.165999999999999,0.628,Sheffield,United Kingdom,53.84N,1.36W
1885-09-01,11.56,0.38299999999999995,Sheffield,United Kingdom,53.84N,1.36W
1885-10-01,6.572,0.392,Sheffield,United Kingdom,53.84N,1.36W
1885-11-01,4.885,0.769,Sheffield,United Kingdom,53.84N,1.36W
1885-12-01,2.4930000000000003,0.8190000000000001,Sheffield,United Kingdom,53.84N,1.36W
1886-01-01,0.8899999999999999,0.7070000000000001,Sheffield,United Kingdom,53.84N,1.36W
1886-02-01,0.8979999999999997,0.9590000000000001,Sheffield,United Kingdom,53.84N,1.36W
1886-03-01,3.507,0.37799999999999995,Sheffield,United Kingdom,53.84N,1.36W
1886-04-01,6.597,0.228,Sheffield,United Kingdom,53.84N,1.36W
1886-05-01,9.612,0.584,Sheffield,United Kingdom,53.84N,1.36W
1886-06-01,12.777999999999999,0.33899999999999997,Sheffield,United Kingdom,53.84N,1.36W
1886-07-01,15.429,0.617,Sheffield,United Kingdom,53.84N,1.36W
1886-08-01,15.347,0.38799999999999996,Sheffield,United Kingdom,53.84N,1.36W
1886-09-01,13.015999999999998,0.20600000000000002,Sheffield,United Kingdom,53.84N,1.36W
1886-10-01,10.181000000000001,0.6940000000000001,Sheffield,United Kingdom,53.84N,1.36W
1886-11-01,5.585,0.695,Sheffield,United Kingdom,53.84N,1.36W
1886-12-01,0.879,0.8240000000000001,Sheffield,United Kingdom,53.84N,1.36W
1887-01-01,1.366,0.9179999999999999,Sheffield,United Kingdom,53.84N,1.36W
1887-02-01,3.505,1.048,Sheffield,United Kingdom,53.84N,1.36W
1887-03-01,3.233,0.687,Sheffield,United Kingdom,53.84N,1.36W
1887-04-01,5.8870000000000005,0.585,Sheffield,United Kingdom,53.84N,1.36W
1887-05-01,8.997,0.39799999999999996,Sheffield,United Kingdom,53.84N,1.36W
1887-06-01,15.214,0.46399999999999997,Sheffield,United Kingdom,53.84N,1.36W
1887-07-01,17.194000000000003,0.7090000000000001,Sheffield,United Kingdom,53.84N,1.36W
1887-08-01,15.048,0.45899999999999996,Sheffield,United Kingdom,53.84N,1.36W
1887-09-01,11.105,0.345,Sheffield,United Kingdom,53.84N,1.36W
1887-10-01,6.42,0.332,Sheffield,United Kingdom,53.84N,1.36W
1887-11-01,3.787,0.74,Sheffield,United Kingdom,53.84N,1.36W
1887-12-01,1.6369999999999998,0.688,Sheffield,United Kingdom,53.84N,1.36W
1888-01-01,2.404,1.2409999999999999,Sheffield,United Kingdom,53.84N,1.36W
1888-02-01,1.4879999999999998,1.242,Sheffield,United Kingdom,53.84N,1.36W
1888-03-01,2.513,0.6759999999999999,Sheffield,United Kingdom,53.84N,1.36W
1888-04-01,5.626,0.6779999999999999,Sheffield,United Kingdom,53.84N,1.36W
1888-05-01,10.357000000000001,0.408,Sheffield,United Kingdom,53.84N,1.36W
1888-06-01,12.507,0.401,Sheffield,United Kingdom,53.84N,1.36W
1888-07-01,13.142000000000001,0.41600000000000004,Sheffield,United Kingdom,53.84N,1.36W
1888-08-01,13.583,0.256,Sheffield,United Kingdom,53.84N,1.36W
1888-09-01,11.591,0.24,Sheffield,United Kingdom,53.84N,1.36W
1888-10-01,7.353,0.622,Sheffield,United Kingdom,53.84N,1.36W
1888-11-01,6.58,0.527,Sheffield,United Kingdom,53.84N,1.36W
1888-12-01,3.596,0.847,Sheffield,United Kingdom,53.84N,1.36W
1889-01-01,2.467,0.695,Sheffield,United Kingdom,53.84N,1.36W
1889-02-01,2.332,0.63,Sheffield,United Kingdom,53.84N,1.36W
1889-03-01,4.119,0.597,Sheffield,United Kingdom,53.84N,1.36W
1889-04-01,6.3,0.516,Sheffield,United Kingdom,53.84N,1.36W
1889-05-01,12.415,0.435,Sheffield,United Kingdom,53.84N,1.36W
1889-06-01,15.262,0.409,Sheffield,United Kingdom,53.84N,1.36W
1889-07-01,14.764000000000001,0.326,Sheffield,United Kingdom,53.84N,1.36W
1889-08-01,14.392999999999999,0.409,Sheffield,United Kingdom,53.84N,1.36W
1889-09-01,12.020999999999999,0.354,Sheffield,United Kingdom,53.84N,1.36W
1889-10-01,7.807,0.349,Sheffield,United Kingdom,53.84N,1.36W
1889-11-01,5.656000000000001,0.7929999999999999,Sheffield,United Kingdom,53.84N,1.36W
1889-12-01,2.129,1.091,Sheffield,United Kingdom,53.84N,1.36W
1890-01-01,4.524,0.62,Sheffield,United Kingdom,53.84N,1.36W
1890-02-01,2.677,1.0070000000000001,Sheffield,United Kingdom,53.84N,1.36W
1890-03-01,5.8599999999999985,0.9,Sheffield,United Kingdom,53.84N,1.36W
1890-04-01,6.276,0.71,Sheffield,United Kingdom,53.84N,1.36W
1890-05-01,11.332,0.705,Sheffield,United Kingdom,53.84N,1.36W
1890-06-01,13.582,0.535,Sheffield,United Kingdom,53.84N,1.36W
1890-07-01,14.276,0.413,Sheffield,United Kingdom,53.84N,1.36W
1890-08-01,13.972,0.46799999999999997,Sheffield,United Kingdom,53.84N,1.36W
1890-09-01,14.535,0.593,Sheffield,United Kingdom,53.84N,1.36W
1890-10-01,8.963,0.512,Sheffield,United Kingdom,53.84N,1.36W
1890-11-01,4.727,0.551,Sheffield,United Kingdom,53.84N,1.36W
1890-12-01,-1.0589999999999995,0.812,Sheffield,United Kingdom,53.84N,1.36W
1891-01-01,0.6649999999999998,0.684,Sheffield,United Kingdom,53.84N,1.36W
1891-02-01,4.097,0.488,Sheffield,United Kingdom,53.84N,1.36W
1891-03-01,3.5239999999999996,0.35600000000000004,Sheffield,United Kingdom,53.84N,1.36W
1891-04-01,5.221,0.321,Sheffield,United Kingdom,53.84N,1.36W
1891-05-01,8.948,0.442,Sheffield,United Kingdom,53.84N,1.36W
1891-06-01,13.957,0.325,Sheffield,United Kingdom,53.84N,1.36W
1891-07-01,14.682,0.536,Sheffield,United Kingdom,53.84N,1.36W
1891-08-01,13.748,0.527,Sheffield,United Kingdom,53.84N,1.36W
1891-09-01,13.583,0.43799999999999994,Sheffield,United Kingdom,53.84N,1.36W
1891-10-01,8.439,0.521,Sheffield,United Kingdom,53.84N,1.36W
1891-11-01,4.447,0.6759999999999999,Sheffield,United Kingdom,53.84N,1.36W
1891-12-01,2.445,0.733,Sheffield,United Kingdom,53.84N,1.36W
1892-01-01,1.1769999999999998,0.688,Sheffield,United Kingdom,53.84N,1.36W
1892-02-01,2.551,0.486,Sheffield,United Kingdom,53.84N,1.36W
1892-03-01,2.378,0.813,Sheffield,United Kingdom,53.84N,1.36W
1892-04-01,6.569,0.214,Sheffield,United Kingdom,53.84N,1.36W
1892-05-01,10.96,0.363,Sheffield,United Kingdom,53.84N,1.36W
1892-06-01,12.874,0.307,Sheffield,United Kingdom,53.84N,1.36W
1892-07-01,13.737,0.486,Sheffield,United Kingdom,53.84N,1.36W
1892-08-01,14.722,0.28300000000000003,Sheffield,United Kingdom,53.84N,1.36W
1892-09-01,11.648,0.18899999999999997,Sheffield,United Kingdom,53.84N,1.36W
1892-10-01,6.345,0.313,Sheffield,United Kingdom,53.84N,1.36W
1892-11-01,5.404,0.5670000000000001,Sheffield,United Kingdom,53.84N,1.36W
1892-12-01,0.6749999999999998,0.6990000000000001,Sheffield,United Kingdom,53.84N,1.36W
1893-01-01,1.3030000000000002,0.8109999999999999,Sheffield,United Kingdom,53.84N,1.36W
1893-02-01,3.7910000000000004,0.48100000000000004,Sheffield,United Kingdom,53.84N,1.36W
1893-03-01,6.867999999999999,0.46399999999999997,Sheffield,United Kingdom,53.84N,1.36W
1893-04-01,9.071,0.366,Sheffield,United Kingdom,53.84N,1.36W
1893-05-01,12.208,0.314,Sheffield,United Kingdom,53.84N,1.36W
1893-06-01,14.973,0.45299999999999996,Sheffield,United Kingdom,53.84N,1.36W
1893-07-01,15.787,0.428,Sheffield,United Kingdom,53.84N,1.36W
1893-08-01,16.987000000000002,0.584,Sheffield,United Kingdom,53.84N,1.36W
1893-09-01,12.302,0.461,Sheffield,United Kingdom,53.84N,1.36W
1893-10-01,8.977,0.359,Sheffield,United Kingdom,53.84N,1.36W
1893-11-01,4.484,0.49,Sheffield,United Kingdom,53.84N,1.36W
1893-12-01,3.624,0.679,Sheffield,United Kingdom,53.84N,1.36W
1894-01-01,2.116,0.821,Sheffield,United Kingdom,53.84N,1.36W
1894-02-01,4.07,0.603,Sheffield,United Kingdom,53.84N,1.36W
1894-03-01,6.2189999999999985,0.657,Sheffield,United Kingdom,53.84N,1.36W
1894-04-01,8.865,0.258,Sheffield,United Kingdom,53.84N,1.36W
1894-05-01,8.68,0.327,Sheffield,United Kingdom,53.84N,1.36W
1894-06-01,13.280999999999999,0.303,Sheffield,United Kingdom,53.84N,1.36W
1894-07-01,15.849,0.35600000000000004,Sheffield,United Kingdom,53.84N,1.36W
1894-08-01,13.876,0.368,Sheffield,United Kingdom,53.84N,1.36W
1894-09-01,11.202,0.268,Sheffield,United Kingdom,53.84N,1.36W
1894-10-01,8.052999999999999,0.376,Sheffield,United Kingdom,53.84N,1.36W
1894-11-01,6.8229999999999995,0.7,Sheffield,United Kingdom,53.84N,1.36W
1894-12-01,3.8110000000000004,0.532,Sheffield,United Kingdom,53.84N,1.36W
1895-01-01,-0.9850000000000004,0.5429999999999999,Sheffield,United Kingdom,53.84N,1.36W
1895-02-01,-1.902,0.687,Sheffield,United Kingdom,53.84N,1.36W
1895-03-01,4.7860000000000005,0.255,Sheffield,United Kingdom,53.84N,1.36W
1895-04-01,7.755,0.43,Sheffield,United Kingdom,53.84N,1.36W
1895-05-01,11.742,0.45,Sheffield,United Kingdom,53.84N,1.36W
1895-06-01,14.298,0.42200000000000004,Sheffield,United Kingdom,53.84N,1.36W
1895-07-01,15.012,0.425,Sheffield,United Kingdom,53.84N,1.36W
1895-08-01,15.595999999999998,0.396,Sheffield,United Kingdom,53.84N,1.36W
1895-09-01,15.162,0.368,Sheffield,United Kingdom,53.84N,1.36W
1895-10-01,6.449999999999998,0.193,Sheffield,United Kingdom,53.84N,1.36W
1895-11-01,6.268,0.41600000000000004,Sheffield,United Kingdom,53.84N,1.36W
1895-12-01,2.513,0.711,Sheffield,United Kingdom,53.84N,1.36W
1896-01-01,3.867,0.568,Sheffield,United Kingdom,53.84N,1.36W
1896-02-01,4.064,0.5579999999999999,Sheffield,United Kingdom,53.84N,1.36W
1896-03-01,6.028,0.368,Sheffield,United Kingdom,53.84N,1.36W
1896-04-01,8.201,0.429,Sheffield,United Kingdom,53.84N,1.36W
1896-05-01,11.418,0.506,Sheffield,United Kingdom,53.84N,1.36W
1896-06-01,15.692,0.335,Sheffield,United Kingdom,53.84N,1.36W
1896-07-01,15.944,0.308,Sheffield,United Kingdom,53.84N,1.36W
1896-08-01,13.805,0.447,Sheffield,United Kingdom,53.84N,1.36W
1896-09-01,12.460999999999999,0.375,Sheffield,United Kingdom,53.84N,1.36W
1896-10-01,6.132999999999999,0.33799999999999997,Sheffield,United Kingdom,53.84N,1.36W
1896-11-01,3.906,0.515,Sheffield,United Kingdom,53.84N,1.36W
1896-12-01,2.599,0.6609999999999999,Sheffield,United Kingdom,53.84N,1.36W
1897-01-01,0.4739999999999998,1.0070000000000001,Sheffield,United Kingdom,53.84N,1.36W
1897-02-01,4.629,0.498,Sheffield,United Kingdom,53.84N,1.36W
1897-03-01,5.775,0.51,Sheffield,United Kingdom,53.84N,1.36W
1897-04-01,6.167000000000001,0.423,Sheffield,United Kingdom,53.84N,1.36W
1897-05-01,9.401,0.315,Sheffield,United Kingdom,53.84N,1.36W
1897-06-01,14.377,0.37799999999999995,Sheffield,United Kingdom,53.84N,1.36W
1897-07-01,15.744000000000002,0.363,Sheffield,United Kingdom,53.84N,1.36W
1897-08-01,16.019000000000002,0.5379999999999999,Sheffield,United Kingdom,53.84N,1.36W
1897-09-01,11.4,0.36700000000000005,Sheffield,United Kingdom,53.84N,1.36W
1897-10-01,9.05,0.396,Sheffield,United Kingdom,53.84N,1.36W
1897-11-01,6.542000000000001,0.731,Sheffield,United Kingdom,53.84N,1.36W
1897-12-01,3.522,0.401,Sheffield,United Kingdom,53.84N,1.36W
1898-01-01,5.558,0.915,Sheffield,United Kingdom,53.84N,1.36W
1898-02-01,3.8930000000000002,0.5329999999999999,Sheffield,United Kingdom,53.84N,1.36W
1898-03-01,3.863,0.475,Sheffield,United Kingdom,53.84N,1.36W
1898-04-01,7.584,0.479,Sheffield,United Kingdom,53.84N,1.36W
1898-05-01,9.382,0.47700000000000004,Sheffield,United Kingdom,53.84N,1.36W
1898-06-01,13.199000000000002,0.503,Sheffield,United Kingdom,53.84N,1.36W
1898-07-01,14.64,0.552,Sheffield,United Kingdom,53.84N,1.36W
1898-08-01,15.671,0.6629999999999999,Sheffield,United Kingdom,53.84N,1.36W
1898-09-01,14.5,0.418,Sheffield,United Kingdom,53.84N,1.36W
1898-10-01,10.467,0.517,Sheffield,United Kingdom,53.84N,1.36W
1898-11-01,6.066,0.537,Sheffield,United Kingdom,53.84N,1.36W
1898-12-01,5.783,0.799,Sheffield,United Kingdom,53.84N,1.36W
1899-01-01,3.542,0.696,Sheffield,United Kingdom,53.84N,1.36W
1899-02-01,4.114,0.596,Sheffield,United Kingdom,53.84N,1.36W
1899-03-01,4.775,0.424,Sheffield,United Kingdom,53.84N,1.36W
1899-04-01,7.0120000000000005,0.501,Sheffield,United Kingdom,53.84N,1.36W
1899-05-01,9.187000000000001,0.375,Sheffield,United Kingdom,53.84N,1.36W
1899-06-01,15.052999999999999,0.473,Sheffield,United Kingdom,53.84N,1.36W
1899-07-01,16.846,0.47600000000000003,Sheffield,United Kingdom,53.84N,1.36W
1899-08-01,16.817,0.363,Sheffield,United Kingdom,53.84N,1.36W
1899-09-01,12.523,0.39399999999999996,Sheffield,United Kingdom,53.84N,1.36W
1899-10-01,8.373,0.32899999999999996,Sheffield,United Kingdom,53.84N,1.36W
1899-11-01,7.7040000000000015,0.355,Sheffield,United Kingdom,53.84N,1.36W
1899-12-01,1.0269999999999997,0.552,Sheffield,United Kingdom,53.84N,1.36W
1900-01-01,3.127,0.604,Sheffield,United Kingdom,53.84N,1.36W
1900-02-01,1.5399999999999998,0.795,Sheffield,United Kingdom,53.84N,1.36W
1900-03-01,3.1739999999999995,0.321,Sheffield,United Kingdom,53.84N,1.36W
1900-04-01,7.602,0.309,Sheffield,United Kingdom,53.84N,1.36W
1900-05-01,9.793,0.435,Sheffield,United Kingdom,53.84N,1.36W
1900-06-01,14.375,0.473,Sheffield,United Kingdom,53.84N,1.36W
1900-07-01,17.223,0.499,Sheffield,United Kingdom,53.84N,1.36W
1900-08-01,14.481,0.353,Sheffield,United Kingdom,53.84N,1.36W
1900-09-01,12.962,0.507,Sheffield,United Kingdom,53.84N,1.36W
